complaint_id,product,sub_product,issue,company,state,city,zip_code,status,company_response_to_consumer,timely_response,consumer_disputed,response_time_days
100960,Credit Reporting,Fixed loan,Incorrect information,Metro Loans,Pa,,46944,,,N,Yes,12
100435,Student  Loan,Fixed loan,Other,,Ga,,43277,  ,Closed,N,N,55
100971,Credit Card,,Collection harassment,Metro Loans,Ca,New York,68000,Open,,No,,57
101742,Student  Loan,,Billing disputes,Acme Bank,Ca,,89383,In Progress,,Yes,N,0
100585,Debt  Collection,Fixed loan,,,Ga,Los Angeles,42280,In Progress,Closed with explanation,TRUE,,35
101888,Credit Reporting,Collections,Billing disputes,United Credit,Ny,Miami,80897,Open,Closed,No,No,0
100756,Mortgage,,Incorrect information,United Credit,Oh,Charlotte,92288,Open,Closed,N,,36
100000,Mortgage,Interest rate, ,Metro Loans,Ny,New York,75285,Closed,,N,,52
101939,Student  Loan,Collections,Collection harassment,Acme Bank,,Chicago,76534,Closed,Closed,FALSE,N,24
101515,Credit Card,Interest rate,Fees,Metro Loans,,New York,14335,Resolved,,FALSE,FALSE,-3
100359,Credit Reporting,Rewards,Identity theft,,Oh,Columbus,19722,Resolved,,Y,No,57
100931,Bank Account,,Fees,Metro Loans,,,00000,Resolved,,No,TRUE,35
101513,Credit Card,Interest rate,Collection harassment,Metro Loans,,New York,98014,In Progress,In progress,FALSE,N,57
100005,Mortgage,,Fees,Acme Bank,Ca,Miami,93641,Open,Closed with explanation,FALSE,Y,41
100640,Student Loan,Collections,Identity theft,Northstar Finance,Nc,,25495,Closed,Closed with explanation,Yes,Y,58
100932,,,Collection harassment,FinServ Co,Fl,Columbus,,Open,Closed with explanation,,TRUE,56
101991,Debt  Collection,Adjustable loan,Billing disputes,Acme Bank,Nc,Los Angeles,,,,TRUE,,-1
100418,Bank Account,Fixed loan,Other,Metro Loans,Pa,Miami,82121,Resolved,In progress,TRUE,Yes,12
100956,Debt Collection,,,United Credit,Fl,Los Angeles,68448,,Closed,N,N,6
100871,Bank Account,Rewards,Billing disputes,Northstar Finance,Ca,,82233,Closed,Closed with explanation,,,30
101945,Credit  Card,Collections,Other,Acme Bank,Ga,Los Angeles,00123,Open,,Yes,N,-2
101770,Credit Card,Fixed loan,Billing disputes,Acme Bank,,Miami,10799,Open,Closed,Yes,Yes,2
101918,Bank Account,Interest rate, ,,Ca,,,In Progress,,FALSE,,14
100218,Credit Card,Collections,Fees,Northstar Finance,Oh,Chicago,95441,,Closed,No,Y,55
100101,Credit Card,Adjustable loan,Other,,Mi,Houston,85182,  ,In progress,TRUE,Yes,22
101130,Mortgage,Interest rate,,United Credit,Fl,New York,,In Progress,Closed with explanation,FALSE,,2
100235,Credit Reporting,Interest rate,Collection harassment,United Credit,,Charlotte,00123,Open,,,Yes,1
101226,Credit Card,Collections,Fees,,Tx,Detroit,,,Closed with explanation,,Yes,30
100718,Debt Collection,,Collection harassment,,Fl,Columbus,35227,Resolved,,,,26
101177,Mortgage,,Incorrect information,,Nc,Detroit,00123,  ,Closed,,FALSE,35
101345,Debt Collection,Rewards,Collection harassment,United Credit,Ca,,25839,Closed,,,N,43
100503,Debt Collection,Fixed loan,Other,Metro Loans,Fl,New York,47432,Open,Closed with explanation,FALSE,,28
100542,Bank Account,Rewards,Identity theft,Metro Loans,Ca,Miami,70216,  ,In progress,No,N,55
100888,Debt  Collection,Interest rate,Collection harassment,Northstar Finance,,Atlanta,32231,Open,In progress,N,Y,54
100433,Credit  Card,Adjustable loan,Identity theft,United Credit,Fl,Chicago,00000,  ,,,TRUE,50
100680,Bank Account,,Collection harassment,Acme Bank,Mi,New York,59628,Closed,,Yes,Y,19
101745,Credit Card,,Identity theft,,,,84615,Open,,N,TRUE,50
101754,Bank Account,Rewards,Identity theft,,,Houston,85249,In Progress,,N,Y,13
101097,,,Incorrect information,United Credit,Ca,Columbus,36438,  ,,FALSE,TRUE,28
100828,Credit Card,Interest rate,Incorrect information,United Credit,Ny,New York,93904,In Progress,,,N,40
100360,Student Loan,Rewards,Collection harassment,Acme Bank,,New York,41004,Resolved,,,,20
100329,Mortgage,Interest rate,Billing disputes,FinServ Co,,Houston,62112,In Progress,In progress,FALSE,,19
101944,Credit Reporting,,Collection harassment,Acme Bank,Nc,Los Angeles,58735,Open,Closed,,FALSE,50
101477,Credit  Card,Collections,Fees,Metro Loans,Nc,Los Angeles,96785,,Closed,Yes,TRUE,17
101475,Credit Reporting,Interest rate,, ,Tx,Miami,11088,Resolved,Closed,Yes,,42
101832,Student Loan,Adjustable loan,Identity theft,FinServ Co,Nc,,35996,  ,Closed,Yes,Y,45
100744,Debt Collection,Rewards,Other,,Mi,,93852,In Progress,,No,,48
101775,Bank Account,,Collection harassment,FinServ Co,Ca,Chicago,88332,  ,,N,N,13
100004,Credit Card,Adjustable loan,Collection harassment,United Credit,Pa,New York,62086,,,Yes,,2
100890,Bank Account,,Billing disputes,FinServ Co,Oh,Miami,47394,Closed,,No,Yes,46
100694,Student  Loan,Collections,Billing disputes,,Fl,Chicago,45074,Resolved,Closed with explanation,N,TRUE,23
100981,Mortgage,Adjustable loan,Billing disputes,,Oh,Columbus,32586,Resolved,Closed with explanation,Yes,,40
101015,Mortgage,Interest rate,Other,,Ga,Charlotte,65857,Closed,In progress,TRUE,,10
100965,Debt  Collection,Rewards,Fees,United Credit,,New York,28112,Open,In progress,,N,14
100530,Mortgage,Fixed loan,Fees,Acme Bank,Tx,Chicago,40537,Resolved,,,FALSE,37
100849,Credit Card,Rewards,Billing disputes,Acme Bank,Mi,,86091,Closed,Closed with explanation,,,10
100584,,Rewards,Billing disputes,,,Los Angeles,00123,  ,,,N,58
100262,Bank Account,,Incorrect information,Metro Loans,,Charlotte,45518,In Progress,In progress,Y,FALSE,1
101647,Credit Reporting,Adjustable loan,Fees,United Credit,Il,,33777,  ,Closed,Yes,,0
100746,,,Other,Northstar Finance,,Miami,46377,,,Y,,37
101483,Bank Account,,Billing disputes,Metro Loans,,,,Resolved,Closed,TRUE,TRUE,43
100412,Credit Reporting,,Fees,Northstar Finance,Tx,Philadelphia,,  ,Closed,Yes,TRUE,52
101572,Bank Account,Collections,Fees, ,,Chicago,31502,Open,,Yes,Yes,23
101198,Credit Card,,Fees,Acme Bank,Nc,Miami,57820,,Closed,FALSE,,37
101158,Debt Collection,Rewards,Fees,,,,24877,  ,,TRUE,TRUE,57
100984,,Adjustable loan,,,Fl,Los Angeles,75632,Closed,,Y,Yes,45
101846,Student Loan,Rewards,Identity theft,,Ca,,42834,  ,Closed with explanation,No,Yes,36
101955,Mortgage,Interest rate,Other,Acme Bank,Fl,,20528,In Progress,,N,,31
101453,Credit Reporting,Adjustable loan,Fees,,Nc,Los Angeles,71509,  ,,N,,7
100489,Bank Account,Adjustable loan,Collection harassment,FinServ Co,,Houston,,Resolved,,,,25
101741,Bank Account,,Incorrect information,,,Houston,24388,Closed,In progress,,,24
101037,Mortgage,Interest rate,Identity theft,,Il,Charlotte,10996,,,No,TRUE,-1
100602,,,Identity theft,United Credit,Il,Los Angeles,35212,Resolved,Closed with explanation,TRUE,FALSE,40
101782,Mortgage,Interest rate,Identity theft,,Ca,,50386,,,,,-2
101783,Mortgage,,Fees,FinServ Co,,Charlotte,86430,  ,,Yes,Y,30
100076,Mortgage,Rewards,Billing disputes,,Ny,,,In Progress,,Yes,,-5
101810,Mortgage,,Fees,,Ca,Chicago,75053,  ,Closed with explanation,TRUE,Y,24
101357,Bank Account,Collections,Collection harassment,Metro Loans,Ca,New York,39696,  ,,Yes,Yes,17
101719,Bank Account,,Identity theft,Acme Bank,Ny,Columbus,36327,Closed,,FALSE,N,1
100015,Mortgage,Interest rate,Collection harassment,Acme Bank,,Miami,80055,Open,Closed with explanation,,FALSE,14
100132,Credit  Card,Rewards,Collection harassment,FinServ Co,,Columbus,93573,In Progress,,,,48
100206,Debt Collection,,Incorrect information,Acme Bank,Ga,Charlotte,39516,In Progress,,Yes,Y,53
101848,,,Incorrect information,FinServ Co,Fl,Atlanta,,  ,,Yes,,55
101408,Credit Reporting,Rewards,,Northstar Finance,Ny,Miami,76401,  ,Closed with explanation,Yes,N,34
100239,Credit Reporting,,Fees,,Oh,Philadelphia,00000,Resolved,Closed with explanation,Yes,,0
100582,Bank Account,Collections,Incorrect information,Northstar Finance,Ny,Miami,71716,Closed,Closed,FALSE,TRUE,48
100071,Debt  Collection,Fixed loan,Billing disputes,United Credit,Tx,Houston,00123,,Closed,TRUE,TRUE,13
100579,Bank Account,,Collection harassment,Metro Loans,Ca,Charlotte,71557,Closed,In progress,,Y,3
101844,Credit Reporting,,Billing disputes,Acme Bank,Tx,Columbus,22537,  ,,,,46
101862,Credit Reporting,,Identity theft,Metro Loans,,Columbus,18027,Open,,,FALSE,59
100809,Mortgage,,Incorrect information,Acme Bank,Ca,Miami,42501,Resolved,Closed with explanation,,Yes,6
100619,Mortgage,Adjustable loan,Identity theft,Northstar Finance,,,62097,In Progress,Closed with explanation,No,TRUE,42
100892,Debt Collection,,Fees,,Mi,,43112,,Closed,N,,24
100043,Credit  Card,Collections,Billing disputes,Acme Bank,,Philadelphia,36889,,Closed,No,Y,16
101066,Student  Loan,Adjustable loan,Billing disputes,,Mi,Charlotte,,  ,In progress,Yes,,11
100496,Debt Collection,Collections,Fees,,Tx,Miami,78124,In Progress,,FALSE,TRUE,4
100401,Credit Reporting,Adjustable loan,Fees,Metro Loans,,Chicago,,Closed,In progress,,N,10
101187,Student  Loan,Collections,Incorrect information,FinServ Co,Ca,Miami,18128,In Progress,Closed with explanation,N,Y,26
101373,Bank Account,Fixed loan,Billing disputes,FinServ Co,,Charlotte,80694,,,No,N,34
101573,Mortgage,Rewards,Incorrect information,Metro Loans,Fl,Columbus,92066,Closed,,N,No,38
100072,Credit Reporting,Adjustable loan,Billing disputes,Acme Bank,Ca,Los Angeles,97626,Resolved,,Yes,N,-1
101872,Debt  Collection,,Identity theft,Acme Bank,Pa,Detroit,93539,Closed,In progress,FALSE,No,26
101184,Mortgage,,Identity theft,Metro Loans,,Miami,21812,,,,Y,19
101089,Credit  Card,Adjustable loan,Incorrect information,Acme Bank,,Atlanta,00123,In Progress,,No,FALSE,20
101034,Debt Collection,,Incorrect information,,Ca,Atlanta,33428,Closed,Closed with explanation,N,FALSE,21
100831,Credit Reporting,Adjustable loan,Billing disputes,United Credit,Ga,Los Angeles,67066,In Progress,Closed with explanation,Y,,22
101057,Bank Account,Interest rate,Identity theft,Metro Loans,,Philadelphia,51423,Closed,Closed,TRUE,Yes,53
100175,Debt Collection,Rewards,Billing disputes,FinServ Co,Il,New York,40153,Resolved,Closed,FALSE,Y,26
100017,Mortgage,Collections,Fees,,,,29159,Resolved,Closed,FALSE,Yes,46
101428,,Fixed loan,Collection harassment,,,Los Angeles,,Closed,,N,Y,6
101087,Bank Account,Interest rate,Billing disputes,Acme Bank,,,40895,,,FALSE,N,5
101794,Credit Reporting,Interest rate,Fees,Northstar Finance,Pa,Miami,,,In progress,,No,13
100471,Mortgage,Adjustable loan,Identity theft, ,,,67744,Resolved,,Y,TRUE,-1
101463,Mortgage,Fixed loan,Incorrect information,,,New York,27285,Closed,Closed,TRUE,,11
100587,Credit  Card,Fixed loan,Identity theft,,Oh,Houston,,,In progress,No,Y,18
100310,Credit Reporting,Collections,Identity theft,,Ny,,00123,Closed,,N,Yes,3
101733,Debt  Collection,Fixed loan,Fees,Metro Loans,Tx,,55224,Resolved,,N,,3
101270,Credit Reporting,Fixed loan,Other,Acme Bank,Oh,Columbus,22356,Resolved,In progress,TRUE,N,17
101455,Credit Card,Collections,Fees,Northstar Finance,Pa,Miami,63232,Closed,Closed,Y,TRUE,36
101540,Credit Card,Interest rate,Other,Acme Bank,Nc,,13245,Resolved,,,,24
100395,Student Loan,Rewards,,FinServ Co,Mi,,88329,  ,Closed with explanation,Y,,-4
101896,Credit  Card,Collections,Incorrect information,Northstar Finance,,Columbus,63655,Resolved,Closed,TRUE,TRUE,58
100573,Bank Account,Adjustable loan,Fees,Metro Loans,Nc,New York,36811,Resolved,,,Yes,7
101306,Credit Card,Collections,Billing disputes,FinServ Co,,New York,54433,Closed,,,No,21
100548,,Rewards,Fees,Metro Loans,Ca,Los Angeles,73125,,,,No,-2
100375,Bank Account,Interest rate,Identity theft,,Oh,,47709,In Progress,In progress,Y,FALSE,1
100822,Bank Account,Rewards,Collection harassment,United Credit,Fl,Los Angeles,67784,Closed,In progress,,Y,15
100909,Debt Collection,Interest rate,Incorrect information,,Pa,New York,49710,Resolved,,,FALSE,59
100701,Student Loan,,Billing disputes,United Credit,,Philadelphia,37552,In Progress,Closed with explanation,Y,Y,41
100943,Bank Account,Rewards,Other,,,Detroit,62451,Closed,,Y,Y,43
101374,Mortgage,Collections,Incorrect information,,Ga,Miami,12127,In Progress,In progress,No,,-1
100426,Student  Loan,Rewards,Billing disputes,Northstar Finance,Ga,Philadelphia,17225,Resolved,Closed with explanation,Y,FALSE,29
100182,Credit Reporting,Adjustable loan,Collection harassment,Metro Loans,Ny,Charlotte,48576,Closed,Closed with explanation,N,FALSE,44
100635,Credit  Card,Fixed loan,Incorrect information,Metro Loans,,Atlanta,45908,Open,In progress,FALSE,Y,19
101835,Credit Reporting,,,Northstar Finance,,,39600,  ,Closed,,TRUE,16
100626,Bank Account,,,,Ca,Los Angeles,89398,Resolved,,FALSE,TRUE,-3
101493,Credit Reporting,Interest rate,Fees,United Credit,Fl,Miami,45846,,Closed with explanation,Yes,Yes,21
100692,Student Loan,,Billing disputes,,,New York,55330,Open,,No,,38
101941,Debt Collection,Fixed loan,Collection harassment,,Pa,Houston,93253,Open,,No,TRUE,37
101971,Credit Card,Collections,Identity theft,FinServ Co,Pa,Atlanta,94611,Open,Closed with explanation,Y,Yes,4
101063,Credit  Card,,Fees,Acme Bank,Nc,,64269,Closed,,FALSE,TRUE,34
101901,Mortgage,,Incorrect information,United Credit,Ca,New York,68363,Closed,In progress,Y,,42
101108,Debt Collection,Adjustable loan,Identity theft,Metro Loans,Oh,Columbus,26405,Resolved,,No,No,3
101879,Mortgage,,Billing disputes,FinServ Co,Pa,,85134,,Closed with explanation,FALSE,,-2
100954,Credit Card,,Incorrect information,FinServ Co,Fl,Miami,69413,Resolved,,FALSE,FALSE,7
100742,Credit Reporting,Collections,Fees,United Credit,Fl,,28632,Open,,No,,-2
101355,Credit Reporting,Fixed loan,Incorrect information,,,,62714,In Progress,Closed with explanation,Y,N,11
101915,,Fixed loan,Incorrect information,,Oh,Miami,48942,,In progress,FALSE,,9
100824,Bank Account,Rewards,Identity theft,,,Los Angeles,00123,,Closed with explanation,FALSE,No,3
100801,Mortgage,Fixed loan,Collection harassment,,Ny,,52784,Closed,Closed with explanation,,,20
101299,Student  Loan,Adjustable loan,Fees,,Fl,,,Closed,In progress,,Yes,29
100805,Student  Loan,,Other,Northstar Finance,Il,New York,76261,In Progress,,,N,7
100301,Bank Account,,Fees,Metro Loans,,Miami,00000,  ,,FALSE,,13
100652,Bank Account,Adjustable loan,Incorrect information,Northstar Finance,Tx,,11985,In Progress,In progress,No,Yes,31
100666,Bank Account,Rewards,Fees,,Oh,Columbus,23765,In Progress,In progress,Y,FALSE,51
101360,Student Loan,Interest rate,Collection harassment, ,Tx,Miami,46795,In Progress,,FALSE,,35
101077,Bank Account,Collections,Other,Northstar Finance,Ga,Houston,13380,,In progress,,,36
100837,Mortgage,,Collection harassment,Metro Loans,Ny,Los Angeles,00000,Resolved,,No,FALSE,2
101654,Mortgage,Interest rate,Fees,Acme Bank,,,14796,Open,Closed,FALSE,FALSE,8
101282,Bank Account,,Fees,Acme Bank,Ny,Philadelphia,63597,Resolved,,FALSE,N,16
100957,Credit Reporting,Adjustable loan,Other,Northstar Finance,Pa,Charlotte,69284,In Progress,In progress,N,FALSE,9
101036,Credit  Card,Interest rate, ,,Mi,,45314,Open,Closed,No,,55
100190,Credit Reporting,Interest rate,Fees,United Credit,Fl,,31339,  ,In progress,,,12
101815,Credit Reporting,Collections,Incorrect information,,Ca,,12694,In Progress,Closed with explanation,,,-5
101092,Student  Loan,Adjustable loan,Incorrect information,,,Atlanta,69088,Resolved,,FALSE,FALSE,50
101435,Debt  Collection,,Incorrect information,FinServ Co,Fl,Miami,35265,Closed,,,TRUE,37
100534,Credit Reporting,Fixed loan,Identity theft,Acme Bank,Fl,,97600,Open,,Yes,FALSE,40
101891,Credit Card,Rewards,Identity theft,FinServ Co,Ca,Philadelphia,43258,Closed,Closed with explanation,No,N,-5
100155,Debt  Collection,Collections,Billing disputes,Northstar Finance,Nc,Columbus,79931,,Closed with explanation,Yes,Y,25
101663,Credit Card,Adjustable loan,Identity theft,Northstar Finance,Mi,Los Angeles,10523,In Progress,,Y,FALSE,28
101779,Student Loan,Interest rate,Collection harassment,Acme Bank,Nc,,69074,Open,,Yes,TRUE,7
101824,Credit Card,Adjustable loan,Other,Metro Loans,Fl,Philadelphia,92584,Resolved,In progress,,FALSE,28
100968,Student Loan,Interest rate,,FinServ Co,Tx,Detroit,00000,Open,,TRUE,FALSE,47
100487,Credit Card,,Other,,Oh,Philadelphia,48587,Open,In progress,No,Y,3
100457,Credit Card,,Collection harassment,Acme Bank,Ga,Detroit,26871,  ,,FALSE,Y,3
101401,Student Loan,Collections,Incorrect information,Metro Loans,Pa,Los Angeles,15187,  ,,Yes,Yes,41
100441,Mortgage,Interest rate,Other,FinServ Co,Ga,Houston,53071,Resolved,,N,FALSE,2
100879,Credit Reporting,Adjustable loan,Incorrect information,United Credit,Mi,,91896,In Progress,,FALSE,Y,-4
100553,Credit Reporting,,Fees,United Credit,Oh,Atlanta,69962,Closed,In progress,No,N,41
100221,Credit Card,Interest rate,Collection harassment,FinServ Co,Oh,,00000,In Progress,,Yes,,17
100897,Debt Collection,Fixed loan,Fees,,Nc,Houston,84509,Open,Closed,Y,N,32
100436,Debt Collection,,Billing disputes,,Il,Atlanta,19857,Open,Closed,,Y,33
101827,Debt Collection,Interest rate,Collection harassment,Northstar Finance,Oh,Miami,18350,  ,Closed with explanation,,Yes,50
101430,,Adjustable loan,,Metro Loans,Pa,Detroit,45109,In Progress,,,TRUE,9
101545,Bank Account,Fixed loan,Incorrect information,,,Columbus,73352,  ,Closed with explanation,,TRUE,59
100078,Debt Collection,,Incorrect information,Metro Loans,Ny,Chicago,00123,Closed,Closed,N,Y,23
101778,Credit Card,Interest rate,Collection harassment,,Ny,,72639,Open,Closed,N,,4
100472,Credit Reporting,Fixed loan,Other,,Il,,20137,Closed,In progress,TRUE,,56
100520,Student Loan,,Billing disputes,,Oh,Philadelphia,48066,Open,,FALSE,Y,22
100491,Credit Reporting,Collections,Fees,United Credit,,Houston,90598,Closed,Closed,N,FALSE,57
101484,Debt  Collection,Rewards,Other,Acme Bank,,New York,44867,Closed,,TRUE,,59
100077,Credit Reporting,,Collection harassment,United Credit,Fl,Atlanta,00000,  ,,FALSE,FALSE,0
100497,Credit Card,Adjustable loan,Incorrect information,Acme Bank,Pa,Atlanta,00000,Open,,,FALSE,32
100793,Mortgage,,Fees,,Nc,New York,65895,In Progress,,,Yes,31
100978,Bank Account,Interest rate,Billing disputes,,Ca,Philadelphia,33425,Open,,Y,,22
100992,,Collections,Identity theft,Northstar Finance,Ca,Miami,67045,  ,Closed with explanation,N,N,8
101474,Bank Account,,Incorrect information,,Fl,,89388,,Closed,N,No,9
100769,Student Loan,,Billing disputes,United Credit,,,,  ,Closed,,FALSE,35
101847,Debt Collection,Collections,Fees,,Oh,,73446,  ,,Y,,12
100422,Bank Account,,Billing disputes,,Oh,Chicago,27259,  ,Closed with explanation,,FALSE,45
101351,Credit Card,Rewards,Identity theft,Acme Bank,Tx,Houston,43881,Resolved,,,Yes,2
101620,Student Loan,,Identity theft,Acme Bank,,Los Angeles,41553,,Closed with explanation,Y,Y,23
101333,Mortgage,Interest rate,Billing disputes,,Ca,Atlanta,31166,Open,,,TRUE,39
101109,Mortgage,,Billing disputes,Northstar Finance,Nc,Philadelphia,43141,,,Yes,,2
101817,Credit Card,Collections,Collection harassment,Metro Loans,Mi,Philadelphia,93613,,Closed with explanation,FALSE,,50
100391,Credit Card,Fixed loan,Incorrect information,Acme Bank,Ny,Detroit,55702,,In progress,TRUE,Yes,55
100762,Credit Card,Adjustable loan,Billing disputes,Northstar Finance,,Charlotte,11645,,,FALSE,No,38
100517,Bank Account,Fixed loan,Collection harassment,Northstar Finance,Fl,Columbus,48164,,,No,FALSE,52
100137,Mortgage,Interest rate,Identity theft,,Mi,Miami,54712,In Progress,,,FALSE,50
100316,,Rewards,Other,,Tx,Charlotte,79475,Closed,In progress,No,Y,46
101362,Credit Reporting,Rewards,Incorrect information,United Credit,Pa,Chicago,,Resolved,Closed with explanation,FALSE,,34
101818,Bank Account,Fixed loan,Fees,FinServ Co,Nc,,12090,  ,,Y,,29
101042,Student Loan,Interest rate, ,United Credit,Ny,New York,00123,  ,,No,,44
101621,Debt  Collection,Collections,Fees,Acme Bank,Mi,,,In Progress,,Y,FALSE,30
100192,Credit Card,,Identity theft,Metro Loans,Tx,Los Angeles,15662,Open,,Yes,,28
100363,,Fixed loan,Identity theft,Acme Bank,,Miami,23289,,,FALSE,No,45
100499,Mortgage,Adjustable loan,Collection harassment,Acme Bank,Ca,,38006,,,,No,26
101209,Debt Collection,,Collection harassment,FinServ Co,Il,Miami,70818,Closed,Closed,Y,,34
100231,,Rewards,Fees,,Ca,Detroit,10694,,,Yes,N,53
100565,Student Loan,Fixed loan,Fees,,Ca,,70987,Open,Closed,FALSE,Y,6
101726,Credit Card,Collections,,,Fl,,67481,,In progress,Y,No,50
101482,Debt Collection,Fixed loan,Fees,,Fl,Detroit,29252,,In progress,TRUE,,32
101875,Credit  Card,Adjustable loan,Collection harassment,,,Columbus,28341,Open,,,Yes,13
101501,Bank Account,Adjustable loan,Incorrect information,,Mi,New York,59450,Resolved,In progress,,,14
101273,Credit Reporting,Fixed loan,Incorrect information,Northstar Finance,Pa,Detroit,,Open,,FALSE,N,3
100899,Credit Card,Interest rate,Other,Metro Loans,,Columbus,27721,Closed,,,Y,25
101154,Student  Loan,Adjustable loan,Incorrect information,Acme Bank,Il,Philadelphia,23474,Resolved,,No,,7
101605,Credit Reporting,Interest rate,Collection harassment,,Nc,,,,In progress,FALSE,Yes,54
100796,Mortgage,Interest rate,Identity theft,Northstar Finance,Mi,New York,24652,,,TRUE,Yes,57
100638,Debt Collection,Rewards,Identity theft,FinServ Co,,Chicago,94376,Resolved,Closed with explanation,,,55
101932,Mortgage,,Incorrect information,,,,,Closed,In progress,,TRUE,12
101885,,,Other,Northstar Finance,Ny,Houston,54282,In Progress,,Y,N,46
101803,Mortgage,,Incorrect information,Metro Loans,Ga,Detroit,33512,Resolved,,Yes,,44
100272,Debt  Collection,,Billing disputes,FinServ Co,,New York,28044,In Progress,Closed,,TRUE,50
100151,Credit  Card,,Other,Acme Bank,Ca,Miami,23475,  ,,,TRUE,24
101659,Bank Account,,Fees,,,Atlanta,49468,Open,Closed with explanation,,,14
100138,Mortgage,Interest rate,Billing disputes,,Nc,Houston,66155,,,Yes,FALSE,3
100120,Credit Reporting,Fixed loan,Other,Metro Loans,Oh,Philadelphia,45271,  ,,,Y,8
100655,Debt  Collection,Collections,Incorrect information,United Credit,Ga,Philadelphia,00000,  ,Closed,FALSE,,11
100994,Credit  Card,Adjustable loan,Billing disputes,Metro Loans,Pa,Miami,61399,,,N,Yes,-5
101804,,Interest rate,Other,FinServ Co,,Miami,99353,,,Yes,FALSE,2
100223,Bank Account,Interest rate,Collection harassment,Acme Bank,,Los Angeles,00000,,In progress,TRUE,Yes,25
101859,Student Loan,Rewards,Fees,Metro Loans,Oh,Atlanta,69538,,,FALSE,No,46
101427,Credit  Card,Fixed loan,,United Credit,,Columbus,00123,,Closed,,N,33
101744,Student  Loan,Adjustable loan,Other,,Fl,,26246,In Progress,Closed with explanation,No,FALSE,38
101809,Credit  Card,,Identity theft,Acme Bank,Nc,Atlanta,84317,Open,,No,,16
101138,Mortgage,Collections,Other,,Ga,Philadelphia,12873,Closed,In progress,TRUE,No,32
101755,Credit Card,,Other,FinServ Co,Ga,Atlanta,36391,  ,In progress,No,FALSE,28
100825,Debt  Collection,Rewards,Fees,,Il,Chicago,92118,In Progress,,FALSE,,40
101549,Credit Reporting,,Collection harassment,Acme Bank,Tx,Columbus,45423,Open,,TRUE,Y,15
100857,Mortgage,Rewards,Collection harassment,,,Los Angeles,76922,  ,,TRUE,No,15
100007,Mortgage,,Incorrect information,Northstar Finance,Tx,Detroit,89667,  ,,No,Y,32
100833,Credit  Card,Collections,Billing disputes,Metro Loans,Oh,Detroit,83149,Closed,In progress,Y,Yes,10
101434,,Collections,Billing disputes,FinServ Co,Ny,Miami,68329,  ,In progress,Yes,TRUE,-5
101060,Credit Card,,Identity theft,FinServ Co,,Los Angeles,37062,Resolved,,N,Yes,36
100964,Bank Account,Rewards,Other,Acme Bank,Ca,,14553,Open,Closed with explanation,,Yes,4
101628,,Rewards,Identity theft,Northstar Finance,Mi,Houston,96537,In Progress,,Yes,Y,47
100474,Debt  Collection,Fixed loan,Other,,Il,Los Angeles,70719,,In progress,No,Yes,28
100502,Debt Collection,,Identity theft,Northstar Finance,,Miami,47973,Resolved,Closed with explanation,No,Y,1
101035,Bank Account,Rewards,Billing disputes,Acme Bank,,Miami,00123,Resolved,Closed,,TRUE,10
101936,Debt Collection,Collections,Incorrect information,Northstar Finance,Fl,Houston,00000,Closed,,No,,17
100894,Credit Card,,Collection harassment,,Nc,New York,90824,Closed,Closed with explanation,Y,Yes,0
101431,Mortgage,Rewards,Collection harassment,Northstar Finance,,Atlanta,41311,Open,In progress,FALSE,TRUE,4
100249,Bank Account,Rewards,Fees,FinServ Co,Ca,New York,12518,Resolved,,No,TRUE,29
101867,,Fixed loan,Collection harassment,,,Miami,,Open,Closed with explanation,Yes,,1
101934,Credit  Card,Fixed loan,Collection harassment,Metro Loans,,,33966,Open,In progress,N,TRUE,18
101582,Student Loan,Fixed loan,Billing disputes,FinServ Co,,,43167,Open,,Yes,,-5
100417,Credit Card,,Incorrect information,,Fl,Houston,00000,Open,Closed with explanation,TRUE,FALSE,-2
100183,Student Loan,Interest rate,Identity theft,FinServ Co,Oh,,22229,In Progress,,Yes,N,1
101881,Mortgage,Fixed loan,Fees,,Oh,Los Angeles,92905,Open,,,FALSE,42
100908,Student  Loan,Fixed loan,Incorrect information,FinServ Co,Nc,Philadelphia,46018,,,N,N,49
100080,Credit Card,Adjustable loan,Identity theft,United Credit,,Houston,41029,Resolved,,N,FALSE,45
101535,Debt  Collection,Rewards,Billing disputes,Metro Loans,Mi,Philadelphia,33904,,In progress,,Yes,22
100671,Credit Reporting,Collections,Identity theft,,,Miami,55189,Open,In progress,,Y,2
100821,,Fixed loan,Collection harassment,,Il,Los Angeles,63834,,Closed with explanation,No,No,11
100405,Credit Card,,Billing disputes,,,,93830,Closed,In progress,,TRUE,24
101451,Debt Collection,,Billing disputes,Acme Bank,,,11657,Closed,Closed,,,21
100129,Bank Account,Rewards,Other,Acme Bank,Tx,Los Angeles,45918,Closed,,,FALSE,6
101318,Mortgage,,Identity theft,,Il,Chicago,87971,In Progress,In progress,Y,,17
100818,Student  Loan,,Identity theft,FinServ Co,Ga,Columbus,77392,In Progress,,Yes,TRUE,4
100624,Student Loan,Fixed loan,Other,Metro Loans,Oh,New York,12263,,In progress,No,No,34
101630,,Fixed loan,Fees,Northstar Finance,Mi,Detroit,82856,Closed,,Yes,N,41
101038,Student  Loan,,Identity theft,Acme Bank,,Detroit,00123,Closed,,Yes,,10
101099,Debt Collection,Rewards,Collection harassment,,,New York,31913,  ,,FALSE,,50
101972,Bank Account,Rewards,Incorrect information,FinServ Co,Ny,,75615,  ,,N,TRUE,41
