Complaint ID,Date Received,Date Sent to Company,Product,Sub-product,Issue,Company,State,ZIP code,City,Company response to consumer,Timely response?,Consumer disputed?,Latitude,Longitude,Status
100166,2023-08-05,2023-08-24,mortgage,,Billing disputes,United Credit,OH,73185,Charlotte,Unknown,Y,No,37.09457383285358,-94.69199266906304,Open
100168,2023-03-13,2023-04-23,Credit  Card,Collections,Fees,Metro Loans,TX,63379,N/A,,FALSE,Yes,50.32653028322093,-97.79334596490533,In Progress
100169,2024-04-12,2024-05-07,mortgage,Fixed loan,N/A,United Credit,IL,91591,Unknown,Unknown,TRUE,No,38.20665395992755,-87.1018197369416,In Progress
100170,2023-01-07,2023-01-03,MORTGAGE,N/A,Collection harassment,Northstar Finance,TX,37022,Detroit,,,Y,39.911043445711734,-101.64349059236615,Closed
100171,2023-03-29,2023-04-27,CREDIT CARD,,Other,N/A,  ,99490,N/A,Unknown,Yes,N/A,29.7804757236124,-104.52856112461912,In Progress
100172,2023-04-25,2023-04-23,Bank account,Adjustable loan,Collection harassment,Acme Bank,MI,999999,Columbus,Closed with explanation,No,,36.97510542376002,-84.62455715902753,  
100173,2023-05-20,2023-07-14,MORTGAGE,Rewards,Identity theft,FinServ Co,PA,74516,Detroit,Closed with explanation,TRUE,Y,40.738939835475904,-79.94234197765205,In Progress
100174,2023-03-07,2023-04-10,student loan,Rewards,Identity theft,Acme Bank,PA,45798,Charlotte,N/A,TRUE,N/A,36.89050002150769,-105.28437706117762,Open
100175,2023-01-09,2023-01-28,Debt  collection,Interest rate,Collection harassment,United Credit,CA,70437,New York,,Unknown,,36.10060026498037,-99.48743237107814,  
100175,2023-12-05,2023-12-31,Debt Collection,Rewards,Billing disputes,FinServ Co,IL,40153,New York,Closed,FALSE,Y,41.78836737930726,-87.89957456738546,Resolved
100176,2024-04-29,2024-06-03,Debt Collection,Interest rate,Fees,Northstar Finance,N/A,85895,Unknown,,Yes,N,50.10376297092692,-99.13145001810771,In Progress
100178,2023-03-02,2023-03-13,CREDIT CARD,Rewards,Incorrect information,Acme Bank,NY,67365, ,,N,N/A,40.514785592154794,-92.40411491262016,Open
100179,2023-05-29,2023-06-11,student loan,N/A,Collection harassment,,TX,35989,Philadelphia,Closed with explanation,,N,47.50930398431196,-90.54596402511616,Open
100180,2023-09-11,2023-10-03,Credit card ,Rewards,N/A,Acme Bank,  ,96483,Detroit,In progress,,Y,43.85121664263148,-103.97304575556544,Open
100181,2024-04-08,2024-04-19,student loan,Collections,Collection harassment,FinServ Co,GA,73825,Detroit,Closed,,N/A,47.090473622674956,-94.1572533659974,Unknown
100182,2023-12-14,2024-01-27,CREDIT reporting,Adjustable loan,Collection harassment,Metro Loans,NY,48576,Charlotte,Closed with explanation,N,FALSE,35.23196053657354,-98.41192694509937,Closed
100183,2024-01-19,2024-01-20,Student Loan,Interest rate,Identity theft,FinServ Co,OH,22229,N/A,Unknown,Yes,N,38.05150753510919,-110.51868593393762,In Progress
100184,2023-10-18,2023-12-05,Debt Collection,Collections,Incorrect information,Northstar Finance,,97598,miami,Closed,No,,38.08058500464735,-108.246526464284,  
100185,2023-07-28,2023-08-14,Mortgage ,N/A,Billing disputes,Acme Bank,IL,77948,N/A,N/A,,FALSE,43.32394065594783,-104.87416924396368,Resolved
100186,2023-04-10,2023-05-11,Credit Reporting,,Incorrect information,FinServ Co,PA,70101, new york ,Unknown,Y,Y,45.04688975548305,-89.06480149197395,Open
100187,2024-03-08,2024-03-13,mortgage,N/A,Identity theft,Unknown,NC,84979,N/A,In progress,,N,40.37539333778324,-88.73641837686672,Unknown
100188,2024-02-07,2024-02-27,Debt  collection,Collections,Billing disputes,FinServ Co,NC,123,Detroit,Closed with explanation,Yes,Yes,45.63694604163105,-90.85087081678381,Closed
100189,2023-01-13,2023-02-26,Student Loan,Collections,Fees,United Credit,N/A,30880,Charlotte,Closed with explanation,N,Yes,35.55667966113039,-93.94889296734381,  
100190,2023-12-24,2024-01-05,credit reporting,Interest rate,Fees,United Credit,FL,31339,,In progress,Unknown,N/A,45.697642870293876,-94.2217369284356,  
100190,2023-02-12,2023-02-15,credit reporting,,Billing disputes,N/A,FL,17116,,Closed with explanation,No,Yes,46.61066609530107,-95.5743955044517,Resolved
100192,2024-01-05,2024-02-02,Credit card ,,Identity theft,Metro Loans,TX,15662,Los Angeles,,Yes,,44.24247442147264,-94.27402944578365,Open
100193,2024-02-17,2024-02-22, ,Interest rate,Unknown,Northstar Finance,MI,ABCDE,Unknown,Closed with explanation,Y,No,40.43918848436849,-93.59637416335796,Resolved
100194,2023-03-07,2023-03-22,CREDIT CARD,Adjustable loan,Collection harassment,United Credit,GA,00000,LOS ANGELES,Closed with explanation,Yes,TRUE,44.493263326834764,-112.3942216572738,Closed
100195,2023-08-05,2023-08-29,Bank account,Collections,,N/A,IL,24752,N/A,Closed with explanation,TRUE,FALSE,33.241968743330574,-106.25247145944238,Unknown
100196,2023-03-03,2023-04-03,credit reporting,Rewards,Billing disputes,Acme Bank,MI,61657,LOS ANGELES,Unknown,No,N/A,40.88853585052146,-108.63921624482042,  
100197,2023-10-11,2023-11-16,BANK ACCOUNT,,Identity theft,United Credit,PA,123,Unknown,N/A,No,Y,41.603573337775856,-87.2785499234599,  
100198,2024-04-08,2024-05-16,CREDIT reporting,Interest rate,Other,United Credit,TX,47296,Miami,Unknown,TRUE,N/A,30.193390357939606,-81.80899896416386,  
100199,2023-02-10,2023-03-31,MORTGAGE,Rewards,N/A,Acme Bank,GA,81165,N/A,In progress,Y,N,42.822089770576646,-120.04047920412174,Closed
100200,2023-07-18,2023-07-17,Mortgage ,Adjustable loan,Collection harassment,Acme Bank,OH,83076,Chicago,Closed,FALSE,,30.758268920227295,-82.70185388128338,Open
100201,2024-05-01,2024-05-19,MORTGAGE,,Incorrect information,Metro Loans,PA,95386,Miami,Unknown,Unknown,Yes,36.504571914633985,-97.4827862646847,Resolved
100202,2023-05-31,2023-05-26,MORTGAGE,Interest rate,Identity theft,Acme Bank,OH,37951,Chicago,Closed with explanation,Unknown,Y,39.77832671493409,-88.22280180841298,Resolved
100203,2023-03-08,2023-03-03, ,Fixed loan,Identity theft,United Credit,N/A,95385,Atlanta,In progress,FALSE,TRUE,34.38484530757035,-93.28532845415103,Unknown
100204,2023-09-02,2023-09-10,Debt Collection,,Billing disputes,Metro Loans,FL,123,Chicago,Closed with explanation,Unknown,FALSE,40.077878270342225,-83.9460494640008,Resolved
100205,2023-09-12,2023-10-15,Student Loan,Rewards,Collection harassment,FinServ Co,FL,40475,Houston,In progress,FALSE,,39.96589893305354,-96.25257566642503,  
100206,2023-11-28,2024-01-20,debt collection,,Incorrect information,Acme Bank,GA,39516,Charlotte,,Yes,Y,-200.0,-111.98454458812915,In Progress
100207,2023-06-06,2023-07-21,Mortgage ,Adjustable loan,N/A,Metro Loans,NY,00000,miami,,Unknown,TRUE,43.47582121177032,-99.4067488377321,Open
100208,2024-04-22,2024-05-29,Credit  Card,Collections,Billing disputes,Acme Bank,TX,92878,Houston,Unknown,TRUE,TRUE,34.150904476856375,400.0,Open
100209,2023-09-18,2023-11-02,bank Account,Interest rate,Collection harassment,Metro Loans,GA,28297,Charlotte,N/A,Yes,N/A,55.51582062314286,-100.50961101534358,In Progress
100210,2023-05-24,2023-05-30,credit reporting,Rewards,Identity theft,Metro Loans,GA,34116, new york ,In progress,TRUE,Yes,38.73364823668577,-91.77268277847328,Open
100211,2024-04-25,2024-06-13,Credit Reporting,,N/A,Unknown,MI,47162,LOS ANGELES,Unknown,No,Yes,31.300940985069772,-99.00697388640444,Resolved
100212,2024-04-07,2024-05-29,mortgage,,Other,Metro Loans,CA,22379,Los Angeles,,TRUE,TRUE,32.6096076365036,-104.3050931911487,In Progress
100213,2023-09-07,2023-09-08,Debt  collection,N/A,Collection harassment,Unknown,  ,82536,LOS ANGELES,N/A,FALSE,Yes,47.53306325288811,-109.20978383311541,Closed
100214,2023-01-13,2023-02-07,student loan,Collections,Fees,Acme Bank,OH,999999,New York,Closed with explanation,Yes,No,36.63593845197082,-102.26815382533344,Resolved
100215,2023-10-26,2023-12-13,Bank account,Fixed loan,Other,N/A,TX,  ,Chicago,Unknown,N,TRUE,29.953653345190222,-96.30428350299673,  
100216,2023-10-05,2023-10-30,Credit card ,Interest rate,Identity theft,Acme Bank,IL,24656,Philadelphia,Closed with explanation,Yes,Y,45.47598922989437,-117.9439180425595,Open
100217,2023-03-16,2023-05-04,Bank account,Adjustable loan,Other,United Credit,FL,11979, ,Closed,Yes,Y,36.59098278555342,-106.15076410715022,In Progress
100218,2023-11-13,2024-01-07,credit card,Collections,Fees,Northstar Finance,OH,95441,Chicago,Closed,No,Y,44.07393657783546,-118.31692044774398,Unknown
100219,2024-02-25,2024-03-21,N/A,Adjustable loan,Incorrect information,Acme Bank,OH,49220,miami,Closed with explanation,,FALSE,46.04896217959289,-104.52074853978039,Closed
100220,2023-02-22,2023-02-20,BANK ACCOUNT,Fixed loan,Identity theft,Northstar Finance,OH,68999,,Unknown,N,Y,41.421244771659815,-86.37685265712776,  
100221,2023-12-28,2024-01-14,Credit card ,Interest rate,Collection harassment,FinServ Co,OH,00000,N/A,N/A,Yes,,56.271351769797334,-110.21116381728835,In Progress
100222,2023-03-12,2023-03-20,MORTGAGE,Fixed loan,Other,Unknown,N/A,30777,Miami,In progress,FALSE,No,27.426802549467432,-91.3184025413867,Closed
100223,2024-01-10,2024-02-04,Bank account,Interest rate,Collection harassment,Acme Bank,Unknown,00000,Los Angeles,In progress,TRUE,Yes,33.77434947309734,-69.8617487268768,Unknown
100224,2023-07-29,2023-08-31,BANK ACCOUNT,Rewards,Billing disputes,FinServ Co,OH,28793,Chicago,N/A,No,No,37.7083499677723,-83.8146186874265,In Progress
100225,2023-01-04,2023-01-29,Debt Collection,Rewards,Incorrect information,Northstar Finance,Unknown,65163,miami,N/A,TRUE,N/A,55.32821470025685,-97.01486619608788,Unknown
100226,2024-04-28,2024-05-05,Credit card ,Fixed loan,Collection harassment,N/A,  ,93147,N/A,Closed,No,Y,52.08601729071549,-89.76565544203517,Resolved
100227,2023-03-24,2023-04-07,Student  loan,Adjustable loan,Incorrect information,United Credit,  ,  , new york ,In progress,FALSE,Yes,48.520836071757415,-112.04682802436791,  
100228,2023-10-26,2023-12-04,CREDIT reporting,Rewards,Collection harassment,United Credit,FL,64706,Philadelphia,Unknown,Unknown,Y,33.94113241477863,-114.08414653410554,  
100228,2023-04-01,2023-03-28,Credit Reporting,Fixed loan,Collection harassment,Unknown,OH,92409,miami,N/A,Y,FALSE,34.75739682160699,-98.06301890920605,Unknown
100230,2024-04-11,2024-04-19,Student Loan,Interest rate,Billing disputes,N/A,IL,  ,Detroit,Unknown,FALSE,Y,33.70007975401682,-94.36389436531589,Resolved
100231,2024-01-05,2024-02-27,,Rewards,Fees,N/A,CA,10694,Detroit,N/A,Yes,N,34.01601178371466,-87.40595715750759,Unknown
100232,2024-02-07,2024-02-08, ,Rewards,Identity theft,N/A,CA,123,miami,In progress,N,Yes,49.94893225093182,-104.03762141401315,Open
100233,2023-08-05,2023-08-26,Debt  collection,Fixed loan, ,Unknown,NC,999999,N/A,Unknown,Unknown,FALSE,37.79363013622909,-96.41604515638353,In Progress
100234,2023-08-22,2023-08-30,CREDIT CARD,N/A,Incorrect information,Northstar Finance,PA,93284,Philadelphia,Closed,Yes,No,38.7195128474924,-96.75888443447025,In Progress
100235,2023-11-14,2023-11-15,Credit Reporting,Interest rate,Collection harassment,United Credit,  ,123,Charlotte,N/A,Unknown,Yes,44.92070750846402,-400.0,Open
100236,2024-01-28,2024-02-19,MORTGAGE,Interest rate, ,Acme Bank,MI,56803, new york ,N/A,Yes,FALSE,27.85530418176218,-99.07474876134,Unknown
100237,2024-02-28,2024-03-27,credit reporting,Interest rate,Incorrect information,N/A,CA,61551,,Closed,N,N/A,39.868520748883974,-106.8970450263956,  
100238,2023-01-09,2023-01-15,MORTGAGE,Adjustable loan,Unknown,Metro Loans,  ,70157,Atlanta,Closed,No,TRUE,31.821897899289553,-95.55292591615036,  
100239,2023-11-28,2023-11-28,Credit Reporting,,Fees,N/A,OH,00000,Philadelphia,Closed with explanation,Yes,N/A,37.43909555609177,-96.39950019804921,Resolved
100240,2023-02-24,2023-02-27,bank Account,Adjustable loan,Unknown,Metro Loans,GA,43558,,Closed with explanation,Y,N,35.395055142285514,-102.75011765956035,Resolved
100241,2023-05-24,2023-06-30,Debt Collection,Collections,Fees,Northstar Finance,Unknown,90093,N/A,Closed with explanation,TRUE,TRUE,35.034134777781205,-91.69225733976432,In Progress
100242,2024-02-19,2024-04-09,Mortgage ,N/A,Collection harassment,Acme Bank,NC,15322,Detroit,N/A,FALSE,Y,41.07907264694455,-88.07168411567703,  
100242,2023-05-06,2023-05-12,Student  loan,N/A,Other,FinServ Co,NY,12919,Los Angeles,Closed with explanation,Y,TRUE,41.04849381674758,-91.57623704024537,Unknown
100244,2024-02-03,2024-02-18,Credit card ,Fixed loan,Collection harassment,United Credit,TX,96216,Miami,N/A,N,N/A,37.961255875362106,-108.77443320060723,Closed
100245,2023-08-20,2023-09-06,Debt Collection,Collections,Billing disputes,Acme Bank,PA,25945,Atlanta,Closed with explanation,No,FALSE,42.094790400938095,-97.35354233138008,In Progress
100246,2023-04-27,2023-05-15,debt collection,N/A,Incorrect information,United Credit,NY,999999,LOS ANGELES,Unknown,FALSE,Yes,33.41969821402515,-107.46431562863452,Open
100247,2023-06-17,2023-06-27,bank Account,,Incorrect information,FinServ Co,TX,35736, new york ,Unknown,No,TRUE,44.271101083275994,-97.38445253700166,Unknown
100248,2023-09-23,2023-09-21,Unknown,Adjustable loan,Fees,,  ,42808,,Closed,,N,38.05660684489676,-107.42536697019914,Resolved
100249,2024-01-18,2024-02-16,BANK ACCOUNT,Rewards,Fees,FinServ Co,CA,12518,New York,Unknown,No,TRUE,36.11435506503472,-85.57836662645214,Resolved
100250,2023-10-31,2023-11-18,debt collection,Rewards,Collection harassment,Metro Loans,TX,  ,Atlanta,Closed,FALSE,TRUE,33.93668831807913,-90.51668530980157,Closed
100251,2024-04-11,2024-04-28,Credit  Card,N/A,Incorrect information,FinServ Co,GA,42336,LOS ANGELES,N/A,Y,TRUE,37.810217776733225,-86.8201069465761,Open
100252,2024-03-09,2024-03-21,Credit  Card,Fixed loan,Identity theft,N/A,CA,999999,N/A,N/A,Unknown,,52.59447479792146,-87.83277909804504,  
100252,2024-01-12,2024-03-07,student loan,Adjustable loan,Incorrect information,Acme Bank,FL,53500,Houston,In progress,Y,,39.05680360928187,-101.05599711573664,Unknown
100254,2023-10-29,2023-12-02,mortgage,Adjustable loan,Other,Metro Loans,Unknown,ABCDE,Unknown,Unknown,Unknown,N/A,31.489175246995927,-102.60609743527425,In Progress
100255,2023-05-25,2023-06-16,Mortgage ,Interest rate,Identity theft, ,NC,00000,New York,,,TRUE,45.93173346749532,-80.93276171299846,  
100256,2023-07-26,2023-08-03,Bank account,,Billing disputes,Northstar Finance,Unknown,16579,Chicago,In progress,N,Y,36.19650094945772,-100.00119650172414,Resolved
100257,2023-03-01,2023-04-17,MORTGAGE,Collections,Other,Metro Loans,IL,54929,,Closed,N,No,41.486313030467294,-111.89580642471998,Resolved
100258,2023-07-07,2023-08-28,debt collection,N/A,Identity theft,Acme Bank,NC,45213,miami,In progress,Y,,35.26037614701396,-88.27533266334174,Closed
100259,2024-04-08,2024-04-05,mortgage,Adjustable loan,Fees,N/A,FL,13346,N/A,N/A,N,N/A,48.465413213002186,-96.9122433173628,Resolved
100260,2023-08-01,2023-09-25,MORTGAGE,Fixed loan,Collection harassment,Unknown,PA,14707,Detroit,Closed with explanation,N,Yes,35.364681703478254,-83.29055876021017,Open
100261,2023-02-26,2023-04-07,student loan,Rewards,Identity theft,Acme Bank,TX,123,Detroit,,No,No,49.28500585004275,-95.92030322019151,Closed
100262,2023-11-22,2023-11-23,bank Account,N/A,Incorrect information,Metro Loans,  ,45518,Charlotte,In progress,Y,FALSE,32.155175908298496,-98.55001487346712,In Progress
100263,2024-04-26,2024-06-08,,Fixed loan,Identity theft,N/A,TX,21677,Charlotte,,Unknown,No,37.44965529999164,-83.0887919122531,Closed
100264,2024-03-09,2024-03-10,Student Loan,Fixed loan,Billing disputes,Acme Bank,TX,22455,Unknown,,Unknown,Yes,49.29997050134747,-113.73466345036987,Unknown
100265,2023-05-18,2023-05-16,credit card,Adjustable loan,Billing disputes,United Credit,OH,82433,Miami,Closed with explanation,Yes,N/A,40.67721957346937,-104.20362304603006,Open
100266,2023-08-15,2023-08-17,debt collection,Interest rate,Identity theft,Northstar Finance,OH,  ,,Closed with explanation,FALSE,Yes,55.400261592639424,-107.22362971855208,Unknown
100267,2023-09-23,2023-10-17,,N/A,Incorrect information,Acme Bank,IL,64700,Philadelphia,Closed,No,No,37.61601685533388,-120.30079778573284,Open
100268,2023-05-04,2023-06-08,Bank account,Fixed loan,Fees,Unknown,IL,00000,Detroit,N/A,FALSE,N/A,41.29929997072472,-89.61823571983396,Unknown
100269,2023-05-15,2023-06-05,Mortgage ,Collections,Billing disputes,Metro Loans,IL,16237, new york ,In progress,TRUE,Yes,52.836044904341726,-103.92418413982938,In Progress
100270,2023-04-29,2023-05-01,CREDIT reporting,Rewards,Other,Unknown,N/A,71902,Charlotte,Closed with explanation,Unknown,,28.90253748280412,-89.29631958353424,Unknown
100271,2024-05-12,2024-05-19,Mortgage ,Interest rate,Collection harassment,N/A,NC,77726,Detroit,N/A,FALSE,TRUE,28.035749767729236,-94.45913508765395,Resolved
100272,2024-01-09,2024-02-28,Debt  collection,,Billing disputes,FinServ Co,N/A,28044,New York,Closed,,TRUE,33.93144275953414,-92.27857533372315,In Progress
100273,2024-02-25,2024-04-22,CREDIT CARD,Rewards,Other,FinServ Co,Unknown,58272,Philadelphia,,,,45.19360882631328,-102.90399480840647,Open
100274,2024-02-13,2024-03-28,credit reporting,Rewards,Billing disputes,N/A,MI,79015,Atlanta,Unknown,FALSE,Yes,28.23104171667643,-105.99248143985048,In Progress
100275,2024-04-24,2024-04-25,credit reporting,,Fees,United Credit,  ,64311,,,N,Yes,43.67934339593414,-97.4523912478028,Resolved
100275,2023-02-22,2023-04-11,Student  loan,Adjustable loan,Incorrect information,United Credit,CA,32454,Unknown,N/A,Y,No,43.18694686142226,-89.1583181669183,Unknown
100277,2024-03-16,2024-04-24,MORTGAGE,Interest rate,Fees,Unknown,Unknown,69826,Unknown,Unknown,Y,N,53.6007316324137,-98.85382005483741,Closed
100278,2023-02-03,2023-03-04,Credit card ,Fixed loan,Other,United Credit,OH,  ,LOS ANGELES,Closed with explanation,Y,N/A,46.818394478586605,-105.36936322632292,Open
100278,2023-08-26,2023-08-30,student loan,Interest rate,Unknown,Metro Loans,MI,10873,Philadelphia,Unknown,Y,Yes,42.04835166248443,-110.34018091398357,Closed
100280,2023-10-25,2023-12-23,N/A,Rewards,Identity theft,Northstar Finance,FL,61065,N/A,In progress,Y,N,49.013930546070725,-96.30836984676172,Closed
100281,2023-06-28,2023-07-21, ,Rewards,Fees,FinServ Co,CA,55414,miami,Closed with explanation,TRUE,N,43.272327587804064,-103.89067534928537,Unknown
100282,2023-03-15,2023-03-12,student loan,Rewards,Other,N/A,N/A,ABCDE,Unknown,Closed with explanation,Y,No,36.279509617609584,-99.0674058738974,Open
100283,2023-04-07,2023-04-15,bank Account,Interest rate,Collection harassment,United Credit,OH,123, ,Closed,Y,Y,31.48775956065797,-100.7377878224866,Unknown
100284,2024-02-17,2024-03-09,CREDIT reporting,Collections,Other,N/A,CA,17514,,In progress,FALSE,No,35.51444077414843,-102.79430974684544,Open
100285,2023-06-09,2023-06-08,Student  loan,Adjustable loan,Incorrect information,United Credit,MI,77514,Unknown,Closed,Y,No,39.219482878170176,-95.41196439240487,  
100286,2023-06-05,2023-06-21,Debt Collection,Rewards,Identity theft,Northstar Finance,NY,84475,Charlotte,Unknown,Yes,TRUE,40.72512883744723,-92.80495915855893,In Progress
100287,2024-04-06,2024-05-01,credit card,Rewards,Fees,,OH,47732,Chicago,In progress,Yes,N/A,24.553630813392687,-78.69721055349216,Open
100288,2023-03-13,2023-05-08,Credit card ,Fixed loan,Collection harassment,FinServ Co,MI,94567,New York,Closed,,N,37.96307765553204,-90.77032285315488,Resolved
100289,2024-04-02,2024-04-02,Debt Collection,,Other,Unknown,,ABCDE,miami,Unknown,Unknown,FALSE,39.70007238684612,-82.41317670525859,  
100290,2024-04-05,2024-05-07,bank Account,Adjustable loan,Collection harassment,United Credit,OH,123, ,In progress,FALSE,FALSE,43.33276211415888,-106.53600371401737,Unknown
